cap_round,college_code,college_name,choice_code,branch_name,status,home_university,quota_allocation,seat_type,stage,cutoff_rank,cutoff_percentile,city
Round 3,5171,"Godavari Foundation's Godavari College Of Engineering, Jalgaon",517137210,Electronics and Telecommunication Engg,Un-Aided,"Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",State Level,GOPENO,I,159955,36.5248856,Jalgaon
Round 3,5171,"Godavari Foundation's Godavari College Of Engineering, Jalgaon",517161210,Mechanical Engineering,Un-Aided,"Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",HU-to-HU,GOPENH,I,188349,16.1743072,Jalgaon
Round 3,5171,"Godavari Foundation's Godavari College Of Engineering, Jalgaon",517161210,Mechanical Engineering,Un-Aided,"Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",HU-to-HU,LOPENH,I,174451,28.1994074,Jalgaon
Round 3,5171,"Godavari Foundation's Godavari College Of Engineering, Jalgaon",517161210,Mechanical Engineering,Un-Aided,"Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",OHU-to-OHU,GOPENH,I,190033,14.7567322,Jalgaon
Round 3,5171,"Godavari Foundation's Godavari College Of Engineering, Jalgaon",517161210,Mechanical Engineering,Un-Aided,"Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",OHU-to-OHU,GOPENO,I,180948,22.1740686,Jalgaon
Round 3,5171,"Godavari Foundation's Godavari College Of Engineering, Jalgaon",517161210,Mechanical Engineering,Un-Aided,"Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon",OHU-to-OHU,LOPENO,I,171914,28.984931,Jalgaon
Round 3,5172,"R. C. Patel Institute of Technology, Shirpur",517219110,Civil Engineering,Un-Aided Autonomous Linguistic Minority - Gujarathi,Autonomous Institute,State Level,GOPENS,I,114400,61.1295449,Shirpur
Round 3,5172,"R. C. Patel Institute of Technology, Shirpur",517219110,Civil Engineering,Un-Aided Autonomous Linguistic Minority - Gujarathi,Autonomous Institute,State Level,LOPENS,I,90626,71.173087,Shirpur
Round 3,5172,"R. C. Patel Institute of Technology, Shirpur",517219110,Civil Engineering,Un-Aided Autonomous Linguistic Minority - Gujarathi,Autonomous Institute,State Level,TFWS,I,82568,73.8000589,Shirpur
Round 3,5172,"R. C. Patel Institute of Technology, Shirpur",517224510,Computer Engineering,Un-Aided Autonomous Linguistic Minority - Gujarathi,Autonomous Institute,State Level,GOPENS,I,33865,90.0449693,Shirpur
Round 3,5172,"R. C. Patel Institute of Technology, Shirpur",517224510,Computer Engineering,Un-Aided Autonomous Linguistic Minority - Gujarathi,Autonomous Institute,State Level,LOPENS,I,31007,90.8847092,Shirpur
Round 3,5172,"R. C. Patel Institute of Technology, Shirpur",517224510,Computer Engineering,Un-Aided Autonomous Linguistic Minority - Gujarathi,Autonomous Institute,State Level,TFWS,I,26152,92.3780367,Shirpur
Round 3,5172,"R. C. Patel Institute of Technology, Shirpur",517224610,Information Technology,Un-Aided Autonomous Linguistic Minority - Gujarathi,Autonomous Institute,State Level,GOPENS,I,56020,83.1060395,Shirpur
Round 3,5172,"R. C. Patel Institute of Technology, Shirpur",517224610,Information Technology,Un-Aided Autonomous Linguistic Minority - Gujarathi,Autonomous Institute,State Level,LOPENS,I,27922,91.8376367,Shirpur
Round 3,5172,"R. C. Patel Institute of Technology, Shirpur",517229310,Electrical Engineering,Un-Aided Autonomous Linguistic Minority - Gujarathi,Autonomous Institute,State Level,GOPENS,I,83236,73.6345056,Shirpur
Round 3,5172,"R. C. Patel Institute of Technology, Shirpur",517229310,Electrical Engineering,Un-Aided Autonomous Linguistic Minority - Gujarathi,Autonomous Institute,State Level,LOPENS,I,86984,72.3760958,Shirpur
Round 3,5172,"R. C. Patel Institute of Technology, Shirpur",517229310,Electrical Engineering,Un-Aided Autonomous Linguistic Minority - Gujarathi,Autonomous Institute,State Level,TFWS,I,87875,72.102802,Shirpur
Round 3,5172,"R. C. Patel Institute of Technology, Shirpur",517237210,Electronics and Telecommunication Engg,Un-Aided Autonomous Linguistic Minority - Gujarathi,Autonomous Institute,State Level,GOPENS,I,51360,84.621564,Shirpur
Round 3,5172,"R. C. Patel Institute of Technology, Shirpur",517237210,Electronics and Telecommunication Engg,Un-Aided Autonomous Linguistic Minority - Gujarathi,Autonomous Institute,State Level,LOPENS,I,70417,78.4342571,Shirpur
Round 3,5172,"R. C. Patel Institute of Technology, Shirpur",517237210,Electronics and Telecommunication Engg,Un-Aided Autonomous Linguistic Minority - Gujarathi,Autonomous Institute,State Level,TFWS,I,36193,89.2945239,Shirpur
Round 3,5172,"R. C. Patel Institute of Technology, Shirpur",517261210,Mechanical Engineering,Un-Aided Autonomous Linguistic Minority - Gujarathi,Autonomous Institute,State Level,GOPENS,I,101400,66.9039004,Shirpur
Round 3,5172,"R. C. Patel Institute of Technology, Shirpur",517261210,Mechanical Engineering,Un-Aided Autonomous Linguistic Minority - Gujarathi,Autonomous Institute,State Level,LOPENS,I,116839,60.3213757,Shirpur
Round 3,5172,"R. C. Patel Institute of Technology, Shirpur",517299510,Artificial Intelligence and Data Science,Un-Aided Autonomous Linguistic Minority - Gujarathi,Autonomous Institute,State Level,GOPENS,I,61983,81.1324174,Shirpur
Round 3,5172,"R. C. Patel Institute of Technology, Shirpur",517299510,Artificial Intelligence and Data Science,Un-Aided Autonomous Linguistic Minority - Gujarathi,Autonomous Institute,State Level,LOPENS,I,49125,85.2215842,Shirpur
Round 3,5173,"SNJB's Late Sau. Kantabai Bhavarlalji Jain College of Engineering, (Jain Gurukul), Neminagar,Chandwad,(Nashik)",517319110,Civil Engineering,Un-Aided Autonomous Religious Minority - Jain,,State Level,GOPENS,I,104101,65.8462319,Special
Round 3,5173,"SNJB's Late Sau. Kantabai Bhavarlalji Jain College of Engineering, (Jain Gurukul), Neminagar,Chandwad,(Nashik)",517319110,Civil Engineering,Un-Aided Autonomous Religious Minority - Jain,,State Level,LOPENS,I,102443,66.3795642,Special
Round 3,5173,"SNJB's Late Sau. Kantabai Bhavarlalji Jain College of Engineering, (Jain Gurukul), Neminagar,Chandwad,(Nashik)",517324510,Computer Engineering,Un-Aided Autonomous Religious Minority - Jain,,State Level,GOPENS,I,66553,79.7185003,Special
Round 3,5173,"SNJB's Late Sau. Kantabai Bhavarlalji Jain College of Engineering, (Jain Gurukul), Neminagar,Chandwad,(Nashik)",517324510,Computer Engineering,Un-Aided Autonomous Religious Minority - Jain,,State Level,LOPENS,I,66246,79.7946282,Special
Round 3,5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517719110,Civil Engineering,Un-Aided Autonomous,,State Level,GOPENS,I,125526,56.2929777,Nashik
Round 3,5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517719110,Civil Engineering,Un-Aided Autonomous,,State Level,GSCS,I,180095,22.8214173,Nashik
Round 3,5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517719110,Civil Engineering,Un-Aided Autonomous,,State Level,GSTS,I,141108,47.8905633,Nashik
Round 3,5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517719110,Civil Engineering,Un-Aided Autonomous,,State Level,GVJS,I,183882,19.7061157,Nashik
Round 3,5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517719110,Civil Engineering,Un-Aided Autonomous,,State Level,GNT1S,I,147502,44.5303298,Nashik
Round 3,5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517719110,Civil Engineering,Un-Aided Autonomous,,State Level,GOBCS,I,131675,53.2657343,Nashik
Round 3,5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517719110,Civil Engineering,Un-Aided Autonomous,,State Level,GSEBCS,I,176509,25.4741362,Nashik
Round 3,5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517719110,Civil Engineering,Un-Aided Autonomous,,State Level,LOPENS,I,107941,63.8244514,Nashik
Round 3,5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517724510,Computer Engineering,Un-Aided Autonomous,,State Level,GOPENS,I,92905,70.2628092,Nashik
Round 3,5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517724510,Computer Engineering,Un-Aided Autonomous,,State Level,GSCS,I,128412,54.5872518,Nashik
Round 3,5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517724510,Computer Engineering,Un-Aided Autonomous,,State Level,GSTS,I,95052,69.3295893,Nashik
Round 3,5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517724510,Computer Engineering,Un-Aided Autonomous,,State Level,GVJS,I,92985,70.2628092,Nashik
Round 3,5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517724510,Computer Engineering,Un-Aided Autonomous,,State Level,GNT1S,I,95693,69.2179237,Nashik
Round 3,5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517724510,Computer Engineering,Un-Aided Autonomous,,State Level,GOBCS,I,99061,68.1117918,Nashik
Round 3,5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517724510,Computer Engineering,Un-Aided Autonomous,,State Level,GSEBCS,I,80735,75.1620214,Nashik
Round 3,5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517724510,Computer Engineering,Un-Aided Autonomous,,State Level,LOPENS,I,116390,60.422115,Nashik
Round 3,5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517724510,Computer Engineering,Un-Aided Autonomous,,State Level,LSCS,I,90834,71.173087,Nashik
Round 3,5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517724510,Computer Engineering,Un-Aided Autonomous,,State Level,LSTS,I,45359,86.552754,Nashik
Round 3,5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517724510,Computer Engineering,Un-Aided Autonomous,,State Level,LOBCS,I,191378,13.3124347,Nashik
Round 3,5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517724610,Information Technology,Un-Aided Autonomous,,State Level,GOPENS,I,105181,65.5190641,Nashik
Round 3,5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517724610,Information Technology,Un-Aided Autonomous,,State Level,GSCS,I,149437,43.5338318,Nashik
Round 3,5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517724610,Information Technology,Un-Aided Autonomous,,State Level,GSTS,I,108394,63.6512871,Nashik
Round 3,5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517724610,Information Technology,Un-Aided Autonomous,,State Level,GOBCS,I,118309,59.3210117,Nashik
Round 3,5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517724610,Information Technology,Un-Aided Autonomous,,State Level,GSEBCS,I,96510,68.9620341,Nashik
Round 3,5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517724610,Information Technology,Un-Aided Autonomous,,State Level,LOPENS,I,124804,56.6213771,Nashik
Round 3,5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517724610,Information Technology,Un-Aided Autonomous,,State Level,LSCS,I,129617,54.1537389,Nashik
Round 3,5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517724610,Information Technology,Un-Aided Autonomous,,State Level,LSTS,I,106762,64.3871019,Nashik
Round 3,5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517724610,Information Technology,Un-Aided Autonomous,,State Level,LNT1S,I,100901,66.9498069,Nashik
Round 3,5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517724610,Information Technology,Un-Aided Autonomous,,State Level,LNT2S,I,134305,51.7009371,Nashik
Round 3,5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517724610,Information Technology,Un-Aided Autonomous,,State Level,LOBCS,I,74652,76.9213781,Nashik
Round 3,5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517729310,Electrical Engineering,Un-Aided Autonomous,,State Level,GOPENS,I,119456,58.8994542,Nashik
Round 3,5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517729310,Electrical Engineering,Un-Aided Autonomous,,State Level,GSCS,I,144218,46.7613499,Nashik
Round 3,5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517729310,Electrical Engineering,Un-Aided Autonomous,,State Level,GNT2S,I,133224,52.3622324,Nashik
Round 3,5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517729310,Electrical Engineering,Un-Aided Autonomous,,State Level,GOBCS,I,125963,55.9381337,Nashik
Round 3,5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517729310,Electrical Engineering,Un-Aided Autonomous,,State Level,LOPENS,I,111044,62.918458,Nashik
Round 3,5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517729310,Electrical Engineering,Un-Aided Autonomous,,State Level,LVJS,I,135181,51.1762787,Nashik
Round 3,5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517729310,Electrical Engineering,Un-Aided Autonomous,,State Level,LNT2S,I,118115,59.9607019,Nashik
Round 3,5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517729310,Electrical Engineering,Un-Aided Autonomous,,State Level,GOPENS,II,174721,26.7336064,Nashik
Round 3,5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517737210,Electronics and Telecommunication Engg,Un-Aided Autonomous,,State Level,GOPENS,I,110104,63.2914656,Nashik
Round 3,5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517737210,Electronics and Telecommunication Engg,Un-Aided Autonomous,,State Level,GVJS,I,129733,54.0903901,Nashik
Round 3,5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517737210,Electronics and Telecommunication Engg,Un-Aided Autonomous,,State Level,GNT1S,I,146201,45.8266058,Nashik
Round 3,5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517737210,Electronics and Telecommunication Engg,Un-Aided Autonomous,,State Level,GNT2S,I,113213,61.796967,Nashik
Round 3,5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517737210,Electronics and Telecommunication Engg,Un-Aided Autonomous,,State Level,GOBCS,I,113042,61.796967,Nashik
Round 3,5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517737210,Electronics and Telecommunication Engg,Un-Aided Autonomous,,State Level,GSEBCS,I,138048,49.7291102,Nashik
Round 3,5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517737210,Electronics and Telecommunication Engg,Un-Aided Autonomous,,State Level,LOPENS,I,79694,75.210728,Nashik
Round 3,5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517737210,Electronics and Telecommunication Engg,Un-Aided Autonomous,,State Level,LSCS,I,190513,14.0716041,Nashik
Round 3,5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517737210,Electronics and Telecommunication Engg,Un-Aided Autonomous,,State Level,LSTS,I,71659,78.1688442,Nashik
Round 3,5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517761210,Mechanical Engineering,Un-Aided Autonomous,,State Level,GOPENS,I,122883,57.4376852,Nashik
Round 3,5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517761210,Mechanical Engineering,Un-Aided Autonomous,,State Level,GSCS,I,180476,22.3617813,Nashik
Round 3,5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517761210,Mechanical Engineering,Un-Aided Autonomous,,State Level,GVJS,I,131320,53.6060165,Nashik
Round 3,5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517761210,Mechanical Engineering,Un-Aided Autonomous,,State Level,GOBCS,I,136727,50.5909012,Nashik
Round 3,5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517761210,Mechanical Engineering,Un-Aided Autonomous,,State Level,LOPENS,I,143071,47.1398578,Nashik
Round 3,5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517761210,Mechanical Engineering,Un-Aided Autonomous,,State Level,LSTS,I,200131,4.5709952,Nashik
Round 3,5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517761210,Mechanical Engineering,Un-Aided Autonomous,,State Level,LOBCS,I,90713,71.173087,Nashik
Round 3,5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517784410,Electronics and Computer Engineering,Un-Aided Autonomous,,State Level,GOPENS,I,115224,60.8775137,Nashik
Round 3,5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517784410,Electronics and Computer Engineering,Un-Aided Autonomous,,State Level,GSCS,I,172893,28.4151863,Nashik
Round 3,5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517784410,Electronics and Computer Engineering,Un-Aided Autonomous,,State Level,GVJS,I,158548,38.3392226,Nashik
Round 3,5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517784410,Electronics and Computer Engineering,Un-Aided Autonomous,,State Level,GOBCS,I,116162,60.4378874,Nashik
Round 3,5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517784410,Electronics and Computer Engineering,Un-Aided Autonomous,,State Level,LOPENS,I,112694,62.0615406,Nashik
Round 3,5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517784410,Electronics and Computer Engineering,Un-Aided Autonomous,,State Level,LSCS,I,96081,69.0979021,Nashik
Round 3,5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517784410,Electronics and Computer Engineering,Un-Aided Autonomous,,State Level,GOPENS,II,173166,28.4151863,Nashik
Round 3,5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517784410,Electronics and Computer Engineering,Un-Aided Autonomous,,State Level,GSCS,II,142103,47.7841578,Nashik
Round 3,5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517799510,Artificial Intelligence and Data Science,Un-Aided Autonomous,,State Level,GOPENS,I,86502,72.7429418,Nashik
Round 3,5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517799510,Artificial Intelligence and Data Science,Un-Aided Autonomous,,State Level,GSCS,I,119281,58.8994542,Nashik
Round 3,5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517799510,Artificial Intelligence and Data Science,Un-Aided Autonomous,,State Level,GNT2S,I,98262,68.2382408,Nashik
Round 3,5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517799510,Artificial Intelligence and Data Science,Un-Aided Autonomous,,State Level,GOBCS,I,98260,68.2382408,Nashik
